Image,Center_X,Center_Y,Width,Height,saharAngle,x_position,y_position,angle
20105,436,90,115,123,232.85331330197823,-0.47811139793554736,1.8228099999999987,170.0
20106,437,90,107,123,247.78240573048168,-0.47811139793554736,1.8228099999999987,180.0
20107,433,90,105,123,267.6140559696112,-0.47811139793554736,1.8228099999999987,190.0
20108,428,89,101,123,290.3764352138364,-0.47811139793554736,1.8228099999999987,200.0
20109,430,87,108,121,306.5910882673993,-0.47811139793554736,1.8228099999999987,210.0
20110,439,86,126,119,319.0535542318314,-0.47811139793554736,1.8228099999999987,220.0
20111,447,84,138,117,327.30053887899805,-0.47811139793554736,1.8228099999999987,230.0
20112,454,83,149,112,335.4622715234222,-0.47811139793554736,1.8228099999999987,240.0
20113,459,80,157,109,336.434604129418,-0.47811139793554736,1.8228099999999987,250.0
20114,463,80,159,109,339.96898731910227,-0.47811139793554736,1.8228099999999987,260.0
20115,467,81,157,109,339.7174409110834,-0.47811139793554736,1.8228099999999987,270.0
20116,471,82,152,110,341.565051177078,-0.47811139793554736,1.8228099999999987,280.0
20117,470,82,148,111,343.53998518796,-0.47811139793554736,1.8228099999999987,290.0
20118,465,83,150,111,347.7352262721076,-0.47811139793554736,1.8228099999999987,300.0
20119,459,84,148,110,347.7352262721076,-0.47811139793554736,1.8228099999999987,310.0
20120,453,84,142,110,348.43986920578226,-0.47811139793554736,1.8228099999999987,320.0
20121,446,84,132,108,346.7989128242944,-0.47811139793554736,1.8228099999999987,330.0
20122,439,84,121,106,347.4711922908485,-0.47811139793554736,1.8228099999999987,340.0
20123,431,84,108,104,310.7858214772659,-0.47811139793554736,1.8228099999999987,350.0
20124,471,83,101,101,312.66269414087617,-0.3781113979355474,1.8228099999999987,0.0
20125,475,84,106,104,316.7357045889284,-0.3781113979355474,1.8228099999999987,10.0
20126,479,83,109,107,139.04448557418112,-0.3781113979355474,1.8228099999999987,20.0
20127,483,84,108,108,140.3009265165257,-0.3781113979355474,1.8228099999999987,30.0
20128,481,84,115,110,323.9726266148964,-0.3781113979355474,1.8228099999999987,40.0
20129,474,84,130,110,197.94940299291386,-0.3781113979355474,1.8228099999999987,50.0
20130,467,83,140,111,196.03994330604968,-0.3781113979355474,1.8228099999999987,60.0
20131,459,83,149,110,195.59281093926631,-0.3781113979355474,1.8228099999999987,70.0
20132,453,82,153,111,195.25511870305775,-0.3781113979355474,1.8228099999999987,80.0
20133,448,81,156,109,195.25511870305775,-0.3781113979355474,1.8228099999999987,90.0
20134,444,80,154,109,196.57400775690897,-0.3781113979355474,1.8228099999999987,100.0
20135,447,81,162,108,194.48976259388442,-0.3781113979355474,1.8228099999999987,110.0
20136,450,82,163,113,200.13630342824814,-0.3781113979355474,1.8228099999999987,120.0
20137,455,84,162,115,202.6645574346961,-0.3781113979355474,1.8228099999999987,130.0
20138,460,86,157,119,209.74488129694222,-0.3781113979355474,1.8228099999999987,140.0
20139,467,88,144,120,216.7474709528639,-0.3781113979355474,1.8228099999999987,150.0
20140,473,89,129,123,225.9240453527727,-0.3781113979355474,1.8228099999999987,160.0
20141,481,90,108,123,238.06931789628217,-0.3781113979355474,1.8228099999999987,170.0
20142,479,90,103,123,253.00917670801383,-0.3781113979355474,1.8228099999999987,180.0
20143,475,90,101,123,274.76364169072616,-0.3781113979355474,1.8228099999999987,190.0
20144,470,89,97,123,291.52260010790707,-0.3781113979355474,1.8228099999999987,200.0
20145,476,88,110,122,307.69424046668917,-0.3781113979355474,1.8228099999999987,210.0
20146,484,86,127,119,320.3558250428552,-0.3781113979355474,1.8228099999999987,220.0
20147,492,85,140,116,326.80243420778356,-0.3781113979355474,1.8228099999999987,230.0
20148,498,83,152,112,331.3895403340348,-0.3781113979355474,1.8228099999999987,240.0
20149,503,80,157,109,337.4667499209957,-0.3781113979355474,1.8228099999999987,250.0
20150,507,80,159,109,337.0272786691713,-0.3781113979355474,1.8228099999999987,260.0
20151,510,81,155,109,337.7509763427876,-0.3781113979355474,1.8228099999999987,270.0
20152,513,82,149,110,343.790975072192,-0.3781113979355474,1.8228099999999987,280.0
20153,511,83,149,110,349.30348926422187,-0.3781113979355474,1.8228099999999987,290.0
20154,506,83,148,111,347.60459316624156,-0.3781113979355474,1.8228099999999987,300.0
20155,499,84,145,110,346.723602957684,-0.3781113979355474,1.8228099999999987,310.0
20156,493,84,139,110,348.17851165939277,-0.3781113979355474,1.8228099999999987,320.0
20157,486,84,129,108,347.0053832080835,-0.3781113979355474,1.8228099999999987,330.0
20158,480,83,116,107,345.96375653207355,-0.3781113979355474,1.8228099999999987,340.0
20159,472,83,102,103,309.588130847683,-0.3781113979355474,1.8228099999999987,350.0
20160,516,83,100,101,312.04922089099364,-0.2781113979355474,1.8228099999999987,0.0
20161,520,84,104,104,317.33730585912383,-0.2781113979355474,1.8228099999999987,10.0
20162,523,83,106,107,137.95077910900636,-0.2781113979355474,1.8228099999999987,20.0
20163,526,84,105,108,320.411869152317,-0.2781113979355474,1.8228099999999987,30.0
20164,521,84,119,110,322.7920780782184,-0.2781113979355474,1.8228099999999987,40.0
20165,514,84,131,110,195.84308211768703,-0.2781113979355474,1.8228099999999987,50.0
20166,507,83,141,111,195.6681604217525,-0.2781113979355474,1.8228099999999987,60.0
20167,501,83,148,110,194.9728757667869,-0.2781113979355474,1.8228099999999987,70.0
20168,495,82,152,111,194.64737527236298,-0.2781113979355474,1.8228099999999987,80.0
20169,489,81,152,109,194.191096549024,-0.2781113979355474,1.8228099999999987,90.0
20170,487,81,155,108,192.60015982608067,-0.2781113979355474,1.8228099999999987,100.0
20171,491,80,160,109,195.68999292908387,-0.2781113979355474,1.8228099999999987,110.0
20172,494,82,162,113,199.93253656193951,-0.2781113979355474,1.8228099999999987,120.0
20173,499,84,160,117,205.51387042753424,-0.2781113979355474,1.8228099999999987,130.0
20174,504,86,151,119,210.55596427550776,-0.2781113979355474,1.8228099999999987,140.0
20175,511,88,140,120,219.24543466889781,-0.2781113979355474,1.8228099999999987,150.0
20176,518,89,122,123,228.31094151461144,-0.2781113979355474,1.8228099999999987,160.0
20177,526,90,100,123,238.91249467652003,-0.2781113979355474,1.8228099999999987,170.0
20178,521,90,99,123,255.9637565320735,-0.2781113979355474,1.8228099999999987,180.0
20179,517,90,97,123,278.6863545812366,-0.2781113979355474,1.8228099999999987,190.0
20180,513,89,94,123,297.2161115573075,-0.2781113979355474,1.8228099999999987,200.0
20181,522,87,112,121,310.23635830927384,-0.2781113979355474,1.8228099999999987,210.0
20182,529,86,129,119,323.00472885729283,-0.2781113979355474,1.8228099999999987,220.0
20183,536,85,143,116,329.74356283647074,-0.2781113979355474,1.8228099999999987,230.0
20184,541,83,153,112,332.16191880286533,-0.2781113979355474,1.8228099999999987,240.0
20185,546,80,157,109,337.0272786691713,-0.2781113979355474,1.8228099999999987,250.0
20186,550,80,157,109,339.5129858066693,-0.2781113979355474,1.8228099999999987,260.0
20187,554,81,154,109,339.0071466268858,-0.2781113979355474,1.8228099999999987,270.0
20188,556,82,145,110,342.80145877993414,-0.2781113979355474,1.8228099999999987,280.0
20189,552,83,148,110,346.1153323147418,-0.2781113979355474,1.8228099999999987,290.0
20190,546,83,147,111,346.26373169437744,-0.2781113979355474,1.8228099999999987,300.0
20191,540,84,143,110,347.81634341401264,-0.2781113979355474,1.8228099999999987,310.0
20192,534,84,136,110,348.4248111826038,-0.2781113979355474,1.8228099999999987,320.0
20193,527,84,125,108,347.22875743509854,-0.2781113979355474,1.8228099999999987,330.0
20194,520,83,110,107,128.92754359279232,-0.2781113979355474,1.8228099999999987,340.0
20195,513,84,95,104,310.23635830927384,-0.2781113979355474,1.8228099999999987,350.0
20196,561,83,98,101,311.4236656250026,-0.1781113979355474,1.8228099999999987,0.0
20197,564,83,102,103,315.5906572146467,-0.1781113979355474,1.8228099999999987,10.0
20198,567,83,103,107,318.5763343749974,-0.1781113979355474,1.8228099999999987,20.0
20199,569,84,106,108,319.86451443776053,-0.1781113979355474,1.8228099999999987,30.0
20200,562,84,122,110,195.03781590358224,-0.1781113979355474,1.8228099999999987,40.0
20201,555,84,134,110,196.1443387802835,-0.1781113979355474,1.8228099999999987,50.0
20202,548,83,142,111,194.84545208208382,-0.1781113979355474,1.8228099999999987,60.0
20203,541,82,149,111,195.42216131873866,-0.1781113979355474,1.8228099999999987,70.0
20204,535,82,151,110,196.03233935393595,-0.1781113979355474,1.8228099999999987,80.0
20205,530,81,149,109,197.19854122006586,-0.1781113979355474,1.8228099999999987,90.0
20206,531,80,154,109,193.87752980320798,-0.1781113979355474,1.8228099999999987,100.0
20207,534,80,159,109,195.68999292908387,-0.1781113979355474,1.8228099999999987,110.0
20208,538,83,160,112,204.44395478041653,-0.1781113979355474,1.8228099999999987,120.0
20209,543,85,157,116,208.1416012322617,-0.1781113979355474,1.8228099999999987,130.0
20210,549,86,148,119,213.02386755579664,-0.1781113979355474,1.8228099999999987,140.0
20211,555,88,134,120,219.6441749571448,-0.1781113979355474,1.8228099999999987,150.0
20212,562,89,115,123,231.23448009554122,-0.1781113979355474,1.8228099999999987,160.0
20213,567,90,99,123,243.43494882292202,-0.1781113979355474,1.8228099999999987,170.0
20214,563,90,97,123,260.5376777919744,-0.1781113979355474,1.8228099999999987,180.0
20215,560,90,94,123,282.5288077091515,-0.1781113979355474,1.8228099999999987,190.0
20216,558,89,97,123,301.08750532347995,-0.1781113979355474,1.8228099999999987,200.0
20217,566,88,115,120,312.18444331578877,-0.1781113979355474,1.8228099999999987,210.0
20218,573,86,133,119,324.6052041550129,-0.1781113979355474,1.8228099999999987,220.0
20219,580,84,147,117,328.43102887068164,-0.1781113979355474,1.8228099999999987,230.0
20220,586,83,154,112,334.98310652189997,-0.1781113979355474,1.8228099999999987,240.0
20221,590,80,157,109,337.5572466347057,-0.1781113979355474,1.8228099999999987,250.0
20222,594,80,156,109,335.3084418365219,-0.1781113979355474,1.8228099999999987,260.0
20223,596,81,151,109,340.5599651718238,-0.1781113979355474,1.8228099999999987,270.0
20224,598,82,146,110,345.65066795705286,-0.1781113979355474,1.8228099999999987,280.0
20225,593,83,148,110,346.723602957684,-0.1781113979355474,1.8228099999999987,290.0
20226,587,83,146,111,346.1153323147418,-0.1781113979355474,1.8228099999999987,300.0
20227,580,84,141,110,346.27770286686643,-0.1781113979355474,1.8228099999999987,310.0
20228,574,84,132,110,345.79323388223963,-0.1781113979355474,1.8228099999999987,320.0
20229,567,84,120,108,343.8355008477431,-0.1781113979355474,1.8228099999999987,330.0
20230,560,83,105,107,130.03025927188972,-0.1781113979355474,1.8228099999999987,340.0
20231,558,84,96,104,308.9275435927923,-0.1781113979355474,1.8228099999999987,350.0
20232,605,83,98,101,312.6140559696112,-0.07811139793554739,1.8228099999999987,0.0
20233,608,83,101,105,315.0,-0.07811139793554739,1.8228099999999987,10.0
20234,612,83,100,107,318.01278750418334,-0.07811139793554739,1.8228099999999987,20.0
20235,609,84,110,108,318.6522227803063,-0.07811139793554739,1.8228099999999987,30.0
20236,602,84,125,110,197.68439202655773,-0.07811139793554739,1.8228099999999987,40.0
20237,595,84,135,110,195.56151032532847,-0.07811139793554739,1.8228099999999987,50.0
20238,588,83,143,111,193.87752980320798,-0.07811139793554739,1.8228099999999987,60.0
20239,582,83,148,110,195.42216131873866,-0.07811139793554739,1.8228099999999987,70.0
20240,577,82,150,110,193.5704343851615,-0.07811139793554739,1.8228099999999987,80.0
20241,572,81,148,109,195.4885014429097,-0.07811139793554739,1.8228099999999987,90.0
20242,575,81,156,108,193.5704343851615,-0.07811139793554739,1.8228099999999987,100.0
20243,578,80,158,109,197.2814983718166,-0.07811139793554739,1.8228099999999987,110.0
20244,582,82,158,113,202.3481083479094,-0.07811139793554739,1.8228099999999987,120.0
20245,587,85,154,116,209.74488129694222,-0.07811139793554739,1.8228099999999987,130.0
20246,593,86,144,119,214.19560540246076,-0.07811139793554739,1.8228099999999987,140.0
20247,599,88,129,120,220.46222749209335,-0.07811139793554739,1.8228099999999987,150.0
20248,607,89,110,123,231.88172363063694,-0.07811139793554739,1.8228099999999987,160.0
20249,609,90,95,123,247.0942303415828,-0.07811139793554739,1.8228099999999987,170.0
20250,605,90,95,123,264.4470289669632,-0.07811139793554739,1.8228099999999987,180.0
20251,604,90,94,123,285.52411099675425,-0.07811139793554739,1.8228099999999987,190.0
20252,604,89,100,123,302.9052429229879,-0.07811139793554739,1.8228099999999987,200.0
20253,611,87,120,121,318.25722194066697,-0.07811139793554739,1.8228099999999987,210.0
20254,618,86,138,119,323.6156481841641,-0.07811139793554739,1.8228099999999987,220.0
20255,624,84,149,117,332.65012421993015,-0.07811139793554739,1.8228099999999987,230.0
20256,629,83,155,112,336.2716089240475,-0.07811139793554739,1.8228099999999987,240.0
20257,634,80,158,109,338.9624889745782,-0.07811139793554739,1.8228099999999987,250.0
20258,637,81,155,108,335.9125476913677,-0.07811139793554739,1.8228099999999987,260.0
20259,640,81,150,109,339.290962408351,-0.07811139793554739,1.8228099999999987,270.0
20260,639,82,148,110,343.790975072192,-0.07811139793554739,1.8228099999999987,280.0
20261,634,83,148,110,344.14063373339434,-0.07811139793554739,1.8228099999999987,290.0
20262,628,83,145,111,345.352624727637,-0.07811139793554739,1.8228099999999987,300.0
20263,621,84,139,110,347.25471052686714,-0.07811139793554739,1.8228099999999987,310.0
20264,614,84,129,110,345.96375653207355,-0.07811139793554739,1.8228099999999987,320.0
20265,607,84,117,108,344.7448812969422,-0.07811139793554739,1.8228099999999987,330.0
20266,600,83,101,107,305.63980919808665,-0.07811139793554739,1.8228099999999987,340.0
20267,602,84,97,104,308.9275435927923,-0.07811139793554739,1.8228099999999987,350.0
20268,650,83,98,101,226.80873932249204,0.021888602064452617,1.8228099999999987,0.0
20269,653,83,98,103,314.3969088056195,0.021888602064452617,1.8228099999999987,10.0
20270,656,83,97,107,316.2188752351313,0.021888602064452617,1.8228099999999987,20.0
20271,650,84,114,108,53.65254179111473,0.021888602064452617,1.8228099999999987,30.0
20272,643,84,127,110,196.0490047925332,0.021888602064452617,1.8228099999999987,40.0
20273,635,84,137,110,193.20108717570554,0.021888602064452617,1.8228099999999987,50.0
20274,629,83,144,111,194.34933204294714,0.021888602064452617,1.8228099999999987,60.0
20275,623,83,148,110,193.42183506788618,0.021888602064452617,1.8228099999999987,70.0
20276,618,82,148,111,197.0079469554073,0.021888602064452617,1.8228099999999987,80.0
20277,615,81,149,109,196.9553130520252,0.021888602064452617,1.8228099999999987,90.0
20278,618,80,156,109,192.05078488340956,0.021888602064452617,1.8228099999999987,100.0
20279,621,80,158,109,196.92751306414704,0.021888602064452617,1.8228099999999987,110.0
20280,626,82,156,113,205.2630985044991,0.021888602064452617,1.8228099999999987,120.0
20281,631,84,150,117,210.25643716352926,0.021888602064452617,1.8228099999999987,130.0
20282,637,86,139,119,214.5400909070709,0.021888602064452617,1.8228099999999987,140.0
20283,644,88,124,120,221.30861401354872,0.021888602064452617,1.8228099999999987,150.0
20284,651,89,103,123,234.54452556555816,0.021888602064452617,1.8228099999999987,160.0
20285,652,90,94,123,252.28420729362307,0.021888602064452617,1.8228099999999987,170.0
20286,649,90,94,123,273.97249594075066,0.021888602064452617,1.8228099999999987,180.0
20287,646,90,93,123,292.2175942695183,0.021888602064452617,1.8228099999999987,190.0
20288,648,89,106,123,305.61848983925177,0.021888602064452617,1.8228099999999987,200.0
20289,656,88,126,122,319.1181897039888,0.021888602064452617,1.8228099999999987,210.0
20290,662,86,141,119,325.8043945975393,0.021888602064452617,1.8228099999999987,220.0
20291,668,85,152,116,333.17212598968547,0.021888602064452617,1.8228099999999987,230.0
20292,673,82,157,113,335.50809897176845,0.021888602064452617,1.8228099999999987,240.0
20293,677,80,158,109,338.532348560901,0.021888602064452617,1.8228099999999987,250.0
20294,681,80,156,109,347.33493623495764,0.021888602064452617,1.8228099999999987,260.0
20295,683,81,149,109,346.7594800848128,0.021888602064452617,1.8228099999999987,270.0
20296,680,82,149,110,347.19573393471325,0.021888602064452617,1.8228099999999987,280.0
20297,675,83,148,110,347.33493623495764,0.021888602064452617,1.8228099999999987,290.0
20298,669,83,144,111,347.05349048436307,0.021888602064452617,1.8228099999999987,300.0
20299,661,84,137,110,346.130313561495,0.021888602064452617,1.8228099999999987,310.0
20300,655,84,126,110,344.6784899251352,0.021888602064452617,1.8228099999999987,320.0
20301,648,84,112,108,221.9225446005756,0.021888602064452617,1.8228099999999987,330.0
20302,643,83,98,106,41.92254460057563,0.021888602064452617,1.8228099999999987,340.0
20303,646,84,99,104,43.191260677507934,0.021888602064452617,1.8228099999999987,350.0
20304,694,83,97,101,43.80651057601796,0.12188860206445262,1.8228099999999987,0.0
20305,697,84,96,104,46.80873932249206,0.12188860206445262,1.8228099999999987,10.0
20306,696,84,103,106,51.20344790169184,0.12188860206445262,1.8228099999999987,20.0
