Image,Center_X,Center_Y,Width,Height,x_position,y_position
4553,1173,87,154,49,1.4182565212249756,2.3848764896392822
4554,1163,82,152,47,1.4182565212249756,2.4348764419555664
4555,1153,78,148,46,1.4182565212249756,2.4848763942718506
4556,1143,73,145,45,1.4182565212249756,2.5348763465881348
4557,1135,70,142,44,1.4182565212249756,2.584876537322998
4558,1126,65,139,43,1.4182565212249756,2.6348764896392822
4559,1117,62,137,42,1.4182565212249756,2.6848764419555664
4560,1110,58,134,40,1.4182565212249756,2.7348763942718506
4561,1101,54,131,40,1.4182565212249756,2.7848763465881348
4562,1094,50,129,39,1.4182565212249756,2.834876537322998
4563,1086,47,127,39,1.4182565212249756,2.8848764896392822
4564,1079,44,125,37,1.4182565212249756,2.9348764419555664
4565,1072,41,123,36,1.4182565212249756,2.9848763942718506
4566,1066,38,120,36,1.4182565212249756,3.0348763465881348
4567,1059,34,118,35,1.4182565212249756,3.084876537322998
4568,1053,32,116,34,1.4182565212249756,3.1348764896392822
4569,1047,29,114,34,1.4182565212249756,3.1848764419555664
4570,1040,26,113,33,1.4182565212249756,3.2348763942718506
4571,1034,24,111,32,1.4182565212249756,3.2848763465881348
4572,1029,21,109,32,1.4182565212249756,3.334876537322998
4573,1023,18,107,31,1.4182565212249756,3.3848764896392822
4574,1018,16,106,30,1.4182565212249756,3.4348764419555664
4575,1013,14,104,28,1.4182565212249756,3.4848763942718506
4576,1008,13,102,26,1.4182565212249756,3.5348763465881348
4577,1002,11,101,23,1.4182565212249756,3.584876537322998
4578,998,10,100,21,1.4182565212249756,3.6348764896392822
4579,993,9,99,18,1.4182565212249756,3.6848764419555664
4580,988,8,97,16,1.4182565212249756,3.7348763942718506
4581,984,7,96,14,1.4182565212249756,3.7848763465881348
4582,980,5,94,11,1.4182565212249756,3.834876537322998
4583,975,4,91,9,1.4182565212249756,3.8848764896392822
4584,971,3,85,7,1.4182565212249756,3.9348764419555664
4585,1232,123,96,59,1.4682564735412598,2.0348763465881348
4586,1226,118,107,58,1.4682564735412598,2.084876537322998
4587,1221,112,118,57,1.4682564735412598,2.1348764896392822
4588,1216,106,128,55,1.4682564735412598,2.1848764419555664
4589,1211,101,138,53,1.4682564735412598,2.2348763942718506
4590,1206,96,148,52,1.4682564735412598,2.2848763465881348
4591,1201,91,157,50,1.4682564735412598,2.334876537322998
4592,1192,86,156,49,1.4682564735412598,2.3848764896392822
4593,1181,82,153,48,1.4682564735412598,2.4348764419555664
4594,1171,77,149,47,1.4682564735412598,2.4848763942718506
4595,1162,73,146,45,1.4682564735412598,2.5348763465881348
4596,1152,69,143,44,1.4682564735412598,2.584876537322998
4597,1144,65,140,42,1.4682564735412598,2.6348764896392822
4598,1135,61,138,42,1.4682564735412598,2.6848764419555664
4599,1126,57,135,41,1.4682564735412598,2.7348763942718506
4600,1118,54,133,40,1.4682564735412598,2.7848763465881348
4601,1110,50,129,39,1.4682564735412598,2.834876537322998
4602,1103,47,128,38,1.4682564735412598,2.8848764896392822
4603,1095,43,125,37,1.4682564735412598,2.9348764419555664
4604,1088,40,123,37,1.4682564735412598,2.9848763942718506
4605,1081,37,121,35,1.4682564735412598,3.0348763465881348
4606,1074,34,119,35,1.4682564735412598,3.084876537322998
4607,1068,31,116,34,1.4682564735412598,3.1348764896392822
4608,1061,28,115,33,1.4682564735412598,3.1848764419555664
4609,1055,26,113,32,1.4682564735412598,3.2348763942718506
4610,1049,23,111,32,1.4682564735412598,3.2848763465881348
4611,1043,20,109,31,1.4682564735412598,3.334876537322998
4612,1038,18,108,30,1.4682564735412598,3.3848764896392822
4613,1032,15,106,31,1.4682564735412598,3.4348764419555664
4614,1026,14,105,28,1.4682564735412598,3.4848763942718506
4615,1021,12,103,25,1.4682564735412598,3.5348763465881348
4616,1016,11,102,23,1.4682564735412598,3.584876537322998
4617,1011,10,100,20,1.4682564735412598,3.6348764896392822
4618,1006,9,99,18,1.4682564735412598,3.6848764419555664
4619,1001,7,97,15,1.4682564735412598,3.7348763942718506
4620,997,6,96,13,1.4682564735412598,3.7848763465881348
4621,992,5,94,11,1.4682564735412598,3.834876537322998
4622,988,4,90,9,1.4682564735412598,3.8848764896392822
4623,983,3,85,7,1.4682564735412598,3.9348764419555664
4624,1237,116,86,57,1.5182565450668335,2.084876537322998
4625,1231,111,97,56,1.5182565450668335,2.1348764896392822
4626,1226,106,108,54,1.5182565450668335,2.1848764419555664
4627,1221,100,118,53,1.5182565450668335,2.2348763942718506
4628,1216,95,128,51,1.5182565450668335,2.2848763465881348
4629,1211,90,138,51,1.5182565450668335,2.334876537322998
4630,1206,85,147,49,1.5182565450668335,2.3848764896392822
4631,1200,81,153,48,1.5182565450668335,2.4348764419555664
4632,1190,77,150,46,1.5182565450668335,2.4848763942718506
4633,1180,72,147,45,1.5182565450668335,2.5348763465881348
4634,1171,68,144,44,1.5182565450668335,2.584876537322998
4635,1161,64,141,43,1.5182565450668335,2.6348764896392822
4636,1152,60,139,41,1.5182565450668335,2.6848764419555664
4637,1143,56,135,41,1.5182565450668335,2.7348763942718506
4638,1135,53,133,40,1.5182565450668335,2.7848763465881348
4639,1127,49,130,39,1.5182565450668335,2.834876537322998
4640,1119,46,128,38,1.5182565450668335,2.8848764896392822
4641,1111,43,125,37,1.5182565450668335,2.9348764419555664
4642,1104,40,124,36,1.5182565450668335,2.9848763942718506
4643,1097,37,122,36,1.5182565450668335,3.0348763465881348
4644,1090,33,120,35,1.5182565450668335,3.084876537322998
4645,1083,31,118,34,1.5182565450668335,3.1348764896392822
4646,1076,28,115,34,1.5182565450668335,3.1848764419555664
4647,1070,25,114,33,1.5182565450668335,3.2348763942718506
4648,1064,23,112,32,1.5182565450668335,3.2848763465881348
4649,1058,20,110,32,1.5182565450668335,3.334876537322998
4650,1052,17,108,31,1.5182565450668335,3.3848764896392822
4651,1046,15,106,30,1.5182565450668335,3.4348764419555664
4652,1040,13,105,27,1.5182565450668335,3.4848763942718506
4653,1035,12,104,25,1.5182565450668335,3.5348763465881348
4654,1030,11,102,22,1.5182565450668335,3.584876537322998
4655,1024,10,101,20,1.5182565450668335,3.6348764896392822
4656,1019,8,99,17,1.5182565450668335,3.6848764419555664
4657,1014,7,98,15,1.5182565450668335,3.7348763942718506
4658,1009,6,97,13,1.5182565450668335,3.7848763465881348
4659,1005,5,94,10,1.5182565450668335,3.834876537322998
4660,1000,4,90,8,1.5182565450668335,3.8848764896392822
4661,1236,104,88,53,1.5682564973831177,2.1848764419555664
4662,1230,99,99,53,1.5682564973831177,2.2348763942718506
4663,1225,95,109,52,1.5682564973831177,2.2848763465881348
4664,1220,90,119,50,1.5682564973831177,2.334876537322998
4665,1215,85,129,49,1.5682564973831177,2.3848764896392822
4666,1211,80,138,47,1.5682564973831177,2.4348764419555664
4667,1206,76,147,46,1.5682564973831177,2.4848763942718506
4668,1198,71,149,45,1.5682564973831177,2.5348763465881348
4669,1188,68,145,44,1.5682564973831177,2.584876537322998
4670,1179,63,142,43,1.5682564973831177,2.6348764896392822
4671,1169,60,139,42,1.5682564973831177,2.6848764419555664
4672,1160,56,137,41,1.5682564973831177,2.7348763942718506
4673,1152,53,134,40,1.5682564973831177,2.7848763465881348
4674,1143,49,131,39,1.5682564973831177,2.834876537322998
4675,1135,46,129,38,1.5682564973831177,2.8848764896392822
4676,1127,42,127,37,1.5682564973831177,2.9348764419555664
4677,1120,39,124,36,1.5682564973831177,2.9848763942718506
4678,1112,36,122,35,1.5682564973831177,3.0348763465881348
4679,1105,33,120,35,1.5682564973831177,3.084876537322998
4680,1098,30,118,34,1.5682564973831177,3.1348764896392822
4681,1091,27,116,33,1.5682564973831177,3.1848764419555664
4682,1085,25,114,32,1.5682564973831177,3.2348763942718506
4683,1078,22,112,32,1.5682564973831177,3.2848763465881348
4684,1072,19,110,31,1.5682564973831177,3.334876537322998
4685,1065,17,109,30,1.5682564973831177,3.3848764896392822
4686,1059,15,107,30,1.5682564973831177,3.4348764419555664
4687,1054,13,106,27,1.5682564973831177,3.4848763942718506
4688,1048,12,104,24,1.5682564973831177,3.5348763465881348
4689,1043,11,102,22,1.5682564973831177,3.584876537322998
4690,1037,9,101,19,1.5682564973831177,3.6348764896392822
4691,1032,8,99,17,1.5682564973831177,3.6848764419555664
4692,1027,7,98,15,1.5682564973831177,3.7348763942718506
4693,1022,6,97,12,1.5682564973831177,3.7848763465881348
4694,1017,5,93,10,1.5682564973831177,3.834876537322998
4695,1013,4,90,8,1.5682564973831177,3.8848764896392822
4696,1235,93,90,51,1.6182565689086914,2.2848763465881348
4697,1230,89,100,50,1.6182565689086914,2.334876537322998
4698,1225,84,110,49,1.6182565689086914,2.3848764896392822
4699,1220,80,120,48,1.6182565689086914,2.4348764419555664
4700,1215,75,129,47,1.6182565689086914,2.4848763942718506
4701,1211,71,138,45,1.6182565689086914,2.5348763465881348
4702,1206,67,147,44,1.6182565689086914,2.584876537322998
4703,1196,63,143,43,1.6182565689086914,2.6348764896392822
4704,1187,59,140,41,1.6182565689086914,2.6848764419555664
4705,1177,55,137,41,1.6182565689086914,2.7348763942718506
4706,1168,52,135,40,1.6182565689086914,2.7848763465881348
4707,1160,48,132,39,1.6182565689086914,2.834876537322998
4708,1151,45,129,38,1.6182565689086914,2.8848764896392822
4709,1143,41,127,37,1.6182565689086914,2.9348764419555664
4710,1135,39,125,36,1.6182565689086914,2.9848763942718506
4711,1127,35,123,35,1.6182565689086914,3.0348763465881348
4712,1120,32,121,35,1.6182565689086914,3.084876537322998
4713,1113,30,119,34,1.6182565689086914,3.1348764896392822
4714,1106,27,116,34,1.6182565689086914,3.1848764419555664
4715,1099,24,115,33,1.6182565689086914,3.2348763942718506
4716,1092,22,113,32,1.6182565689086914,3.2848763465881348
4717,1086,19,111,32,1.6182565689086914,3.334876537322998
4718,1080,16,110,31,1.6182565689086914,3.3848764896392822
4719,1074,14,108,29,1.6182565689086914,3.4348764419555664
4720,1068,13,106,26,1.6182565689086914,3.4848763942718506
4721,1062,12,104,24,1.6182565689086914,3.5348763465881348
4722,1056,10,103,21,1.6182565689086914,3.584876537322998
4723,1051,9,102,19,1.6182565689086914,3.6348764896392822
4724,1045,8,100,16,1.6182565689086914,3.6848764419555664
4725,1040,7,98,14,1.6182565689086914,3.7348763942718506
4726,1035,6,96,12,1.6182565689086914,3.7848763465881348
4727,1030,5,94,10,1.6182565689086914,3.834876537322998
4728,1025,3,89,7,1.6182565689086914,3.8848764896392822
4729,1239,87,81,49,1.6682565212249756,2.334876537322998
4730,1234,83,92,49,1.6682565212249756,2.3848764896392822
4731,1229,79,101,47,1.6682565212249756,2.4348764419555664
4732,1224,75,111,46,1.6682565212249756,2.4848763942718506
4733,1220,70,120,45,1.6682565212249756,2.5348763465881348
4734,1215,66,129,43,1.6682565212249756,2.584876537322998
4735,1211,62,138,43,1.6682565212249756,2.6348764896392822
4736,1204,59,141,42,1.6682565212249756,2.6848764419555664
4737,1195,55,138,40,1.6682565212249756,2.7348763942718506
4738,1185,51,135,39,1.6682565212249756,2.7848763465881348
4739,1176,48,133,38,1.6682565212249756,2.834876537322998
4740,1168,45,130,38,1.6682565212249756,2.8848764896392822
4741,1159,41,129,37,1.6682565212249756,2.9348764419555664
4742,1151,38,126,36,1.6682565212249756,2.9848763942718506
4743,1143,35,123,35,1.6682565212249756,3.0348763465881348
4744,1135,32,121,35,1.6682565212249756,3.084876537322998
4745,1128,29,119,34,1.6682565212249756,3.1348764896392822
4746,1121,26,118,33,1.6682565212249756,3.1848764419555664
4747,1114,24,116,32,1.6682565212249756,3.2348763942718506
4748,1107,21,114,32,1.6682565212249756,3.2848763465881348
4749,1100,18,111,31,1.6682565212249756,3.334876537322998
4750,1094,16,110,30,1.6682565212249756,3.3848764896392822
4751,1088,14,108,29,1.6682565212249756,3.4348764419555664
4752,1081,13,107,26,1.6682565212249756,3.4848763942718506
4753,1075,11,105,23,1.6682565212249756,3.5348763465881348
4754,1069,10,103,21,1.6682565212249756,3.584876537322998
4755,1064,9,102,18,1.6682565212249756,3.6348764896392822
4756,1058,8,101,16,1.6682565212249756,3.6848764419555664
4757,1053,7,100,14,1.6682565212249756,3.7348763942718506
4758,1047,5,97,11,1.6682565212249756,3.7848763465881348
4759,1042,4,93,9,1.6682565212249756,3.834876537322998
4760,1038,3,88,7,1.6682565212249756,3.8848764896392822
4761,1238,78,83,47,1.7182564735412598,2.4348764419555664
4762,1233,74,93,46,1.7182564735412598,2.4848763942718506
4763,1228,70,103,44,1.7182564735412598,2.5348763465881348
4764,1224,66,112,44,1.7182564735412598,2.584876537322998
4765,1219,62,121,42,1.7182564735412598,2.6348764896392822
4766,1215,58,130,42,1.7182564735412598,2.6848764419555664
4767,1211,54,138,41,1.7182564735412598,2.7348763942718506
4768,1202,51,137,40,1.7182564735412598,2.7848763465881348
4769,1193,47,134,39,1.7182564735412598,2.834876537322998
4770,1184,44,132,38,1.7182564735412598,2.8848764896392822
4771,1175,40,129,37,1.7182564735412598,2.9348764419555664
4772,1167,38,126,36,1.7182564735412598,2.9848763942718506
4773,1159,34,124,35,1.7182564735412598,3.0348763465881348
4774,1151,31,122,35,1.7182564735412598,3.084876537322998
4775,1143,29,120,34,1.7182564735412598,3.1348764896392822
4776,1136,26,118,34,1.7182564735412598,3.1848764419555664
4777,1129,23,116,33,1.7182564735412598,3.2348763942718506
4778,1121,21,115,32,1.7182564735412598,3.2848763465881348
4779,1115,18,112,32,1.7182564735412598,3.334876537322998
4780,1108,15,110,31,1.7182564735412598,3.3848764896392822
4781,1101,14,109,28,1.7182564735412598,3.4348764419555664
4782,1095,12,107,25,1.7182564735412598,3.4848763942718506
4783,1089,11,106,23,1.7182564735412598,3.5348763465881348
4784,1083,10,104,20,1.7182564735412598,3.584876537322998
4785,1077,9,102,18,1.7182564735412598,3.6348764896392822
4786,1071,8,101,16,1.7182564735412598,3.6848764419555664
4787,1066,6,100,13,1.7182564735412598,3.7348763942718506
4788,1060,5,97,11,1.7182564735412598,3.7848763465881348
4789,1055,4,93,9,1.7182564735412598,3.834876537322998
4790,1242,73,75,44,1.7682565450668335,2.4848763942718506
4791,1237,69,85,44,1.7682565450668335,2.5348763465881348
4792,1232,65,95,43,1.7682565450668335,2.584876537322998
4793,1228,61,104,43,1.7682565450668335,2.6348764896392822
4794,1223,57,113,41,1.7682565450668335,2.6848764419555664
4795,1219,54,121,40,1.7682565450668335,2.7348763942718506
4796,1215,50,130,39,1.7682565450668335,2.7848763465881348
4797,1209,47,135,38,1.7682565450668335,2.834876537322998
4798,1200,43,132,37,1.7682565450668335,2.8848764896392822
4799,1191,40,129,37,1.7682565450668335,2.9348764419555664
4800,1182,37,127,36,1.7682565450668335,2.9848763942718506
4801,1174,34,125,36,1.7682565450668335,3.0348763465881348
4802,1166,31,123,34,1.7682565450668335,3.084876537322998
4803,1158,28,121,34,1.7682565450668335,3.1348764896392822
4804,1150,25,119,33,1.7682565450668335,3.1848764419555664
4805,1143,23,117,32,1.7682565450668335,3.2348763942718506
4806,1136,20,114,32,1.7682565450668335,3.2848763465881348
4807,1128,17,113,31,1.7682565450668335,3.334876537322998
4808,1122,15,111,30,1.7682565450668335,3.3848764896392822
4809,1115,14,109,28,1.7682565450668335,3.4348764419555664
4810,1109,12,108,25,1.7682565450668335,3.4848763942718506
4811,1103,11,106,22,1.7682565450668335,3.5348763465881348
4812,1096,10,105,20,1.7682565450668335,3.584876537322998
4813,1090,8,103,17,1.7682565450668335,3.6348764896392822
4814,1084,7,101,15,1.7682565450668335,3.6848764419555664
4815,1079,6,100,13,1.7682565450668335,3.7348763942718506
4816,1073,5,97,10,1.7682565450668335,3.7848763465881348
4817,1068,4,92,8,1.7682565450668335,3.834876537322998
4818,1241,64,77,43,1.8182564973831177,2.584876537322998
4819,1236,61,87,42,1.8182564973831177,2.6348764896392822
4820,1232,57,96,42,1.8182564973831177,2.6848764419555664
4821,1227,53,105,40,1.8182564973831177,2.7348763942718506
4822,1223,49,114,39,1.8182564973831177,2.7848763465881348
4823,1219,46,122,39,1.8182564973831177,2.834876537322998
4824,1215,43,130,38,1.8182564973831177,2.8848764896392822
4825,1207,39,131,37,1.8182564973831177,2.9348764419555664
4826,1198,37,129,36,1.8182564973831177,2.9848763942718506
4827,1190,33,126,35,1.8182564973831177,3.0348763465881348
4828,1181,30,123,35,1.8182564973831177,3.084876537322998
4829,1173,28,121,34,1.8182564973831177,3.1348764896392822
4830,1165,24,119,33,1.8182564973831177,3.1848764419555664
4831,1158,22,118,32,1.8182564973831177,3.2348763942718506
4832,1150,19,115,31,1.8182564973831177,3.2848763465881348
4833,1143,17,114,31,1.8182564973831177,3.334876537322998
4834,1136,15,112,30,1.8182564973831177,3.3848764896392822
4835,1129,13,110,27,1.8182564973831177,3.4348764419555664
4836,1122,12,109,24,1.8182564973831177,3.4848763942718506
4837,1116,11,106,22,1.8182564973831177,3.5348763465881348
4838,1109,9,105,19,1.8182564973831177,3.584876537322998
4839,1103,8,103,17,1.8182564973831177,3.6348764896392822
4840,1097,7,101,15,1.8182564973831177,3.6848764419555664
4841,1092,6,100,12,1.8182564973831177,3.7348763942718506
4842,1086,5,96,10,1.8182564973831177,3.7848763465881348
4843,1081,4,92,8,1.8182564973831177,3.834876537322998
4844,1245,59,70,41,1.8682565689086914,2.6348764896392822
4845,1240,56,79,41,1.8682565689086914,2.6848764419555664
4846,1236,53,88,40,1.8682565689086914,2.7348763942718506
4847,1231,49,97,40,1.8682565689086914,2.7848763465881348
4848,1227,46,106,38,1.8682565689086914,2.834876537322998
4849,1223,42,114,37,1.8682565689086914,2.8848764896392822
4850,1219,39,122,37,1.8682565689086914,2.9348764419555664
4851,1214,36,129,36,1.8682565689086914,2.9848763942718506
4852,1205,33,127,36,1.8682565689086914,3.0348763465881348
4853,1197,30,124,34,1.8682565689086914,3.084876537322998
4854,1188,27,123,34,1.8682565689086914,3.1348764896392822
4855,1180,24,120,33,1.8682565689086914,3.1848764419555664
4856,1173,22,118,32,1.8682565689086914,3.2348763942718506
4857,1165,19,116,32,1.8682565689086914,3.2848763465881348
4858,1157,16,115,31,1.8682565689086914,3.334876537322998
4859,1150,14,112,29,1.8682565689086914,3.3848764896392822
4860,1143,13,110,27,1.8682565689086914,3.4348764419555664
4861,1136,12,109,24,1.8682565689086914,3.4848763942718506
4862,1129,10,107,21,1.8682565689086914,3.5348763465881348
